,City,State,Country,log,lat,log_S,lat_S,log_Con,lat_Con,id_country,id_state,id_city
2563,Porto,Porto,Portugal,-8.6107884,41.1494512,-8.60831495,41.13973075,-8.1353519,39.6621648,147,10814,42564
2564,Vila Nova de Gaia,Porto,Portugal,-8.6058415,41.1300103,-8.60831495,41.13973075,-8.1353519,39.6621648,147,10814,42565
2565,Samora Correia,Santarem,Portugal,-8.8689911,38.9348747,-8.8689911,38.9348747,-8.1353519,39.6621648,147,10815,42566
2566,Setúbal,Setubal,Portugal,-8.8932341,38.5241783,-8.897199700000002,38.54688965,-8.1353519,39.6621648,147,10816,42567
2567,Palmela,Setubal,Portugal,-8.9011653,38.569601,-8.897199700000002,38.54688965,-8.1353519,39.6621648,147,10816,42568
2568,San Juan,Metro,Puerto Rico,-66.116666,18.465299,-66.116666,18.465299,-66.4858295,18.2247706,148,10817,42569
2569,Al Khawr,Al Khor,Qatar,33.616667,14.1,33.616667,14.1,51.2295295,25.3336984,149,10818,42570
2570,Ar Rayy?n,Al Rayyan Municipality,Qatar,,,11.0480288,46.3144754,51.2295295,25.3336984,149,10819,42571
2571,,Al Rayyan Municipality,Qatar,11.0480288,46.3144754,11.0480288,46.3144754,51.2295295,25.3336984,149,10819,42572
2572,Al Wakrah,Al Wakrah,Qatar,51.6013212,25.1566623,51.6013212,25.1566623,51.2295295,25.3336984,149,10820,42573
2573,Ash Sh???n?yah,Al-Shahaniya,Qatar,,,,,51.2295295,25.3336984,149,10821,42574
2574,Doha,Doha,Qatar,51.5264162,25.2856329,51.5264162,25.2856329,51.2295295,25.3336984,149,10822,42575
2575,Brazzaville,Brazzaville,Republic Of The Congo,15.2712256,-4.2694407,15.2712256,-4.2694407,15.6419155,-0.7264327,150,10823,42576
2576,Saint Andre,East Region,Reunion,0.8514079,43.273316,0.8514079,43.273316,55.53648011299232,-21.13073795,151,10824,42577
2577,Saint Pierre,South Region,Reunion,7.4718731,48.3832725,7.4718731,48.3832725,55.53648011299232,-21.13073795,151,10825,42578
2578,Saint Paul,West Region,Reunion,-93.0931028,44.9497487,-93.0931028,44.9497487,55.53648011299232,-21.13073795,151,10826,42579
2579,Alba Iulia,Alba,Romania,23.57207875207549,46.0713439,23.57207875207549,46.0713439,24.6859225,45.9852129,152,10827,42580
2580,Bra?ov,Brasov County,Romania,6.0996977,52.7908685,6.0996977,52.7908685,24.6859225,45.9852129,152,10828,42581
2581,Sector 2,Bucharest,Romania,26.130373356982982,44.45960075,26.112091178979178,44.45048022499999,24.6859225,45.9852129,152,10829,42582
2582,Bucharest,Bucharest,Romania,26.1027202,44.4361414,26.112091178979178,44.45048022499999,24.6859225,45.9852129,152,10829,42583
2583,Sector 3,Bucharest,Romania,26.16511618586854,44.418233650000005,26.112091178979178,44.45048022499999,24.6859225,45.9852129,152,10829,42584
2584,Sector 1,Bucharest,Romania,26.05015497306519,44.487945100000005,26.112091178979178,44.45048022499999,24.6859225,45.9852129,152,10829,42585
2585,Cluj-Napoca,Cluj County,Romania,23.5899542,46.769379,23.5899542,46.769379,24.6859225,45.9852129,152,10830,42586
2586,Magurele,Ilfov County,Romania,26.0372636,45.1022492,26.1072715,44.796263550000006,24.6859225,45.9852129,152,10831,42587
2587,Voluntari,Ilfov County,Romania,26.1772794,44.4902779,26.1072715,44.796263550000006,24.6859225,45.9852129,152,10831,42588
2588,Sibiu,Sibiu County,Romania,24.1519202,45.7973912,-14.175179500000004,44.096424266666666,24.6859225,45.9852129,152,10832,42589
2589,Cisnadie,Sibiu County,Romania,24.1546237,45.7168421,-14.175179500000004,44.096424266666666,24.6859225,45.9852129,152,10832,42590
2590,Media?,Sibiu County,Romania,-90.8320824,40.7750395,-14.175179500000004,44.096424266666666,24.6859225,45.9852129,152,10832,42591
2591,?elimbar,Sibiu County,Romania,,,-14.175179500000004,44.096424266666666,24.6859225,45.9852129,152,10832,42592
2592,Timi?oara,Timis County,Romania,,,,,24.6859225,45.9852129,152,10833,42593
2593,Aktash,Altai Republic,Russia,87.6028375,50.3127248,87.6028375,50.3127248,97.7453061,64.6863136,153,10834,42594
2594,Belgorod,Belgorod Oblast,Russia,36.5873394,50.5955595,36.5873394,50.5955595,97.7453061,64.6863136,153,10835,42595
2595,Chelyabinsk,Chelyabinsk Oblast,Russia,61.4025547,55.1598408,61.4025547,55.1598408,97.7453061,64.6863136,153,10836,42596
2596,,Irkutsk,Russia,11.0480288,46.3144754,11.0480288,46.3144754,97.7453061,64.6863136,153,10837,42597
2597,Ivanovo,Ivanovo Oblast,Russia,40.9737394,56.9984452,40.9737394,56.9984452,97.7453061,64.6863136,153,10838,42598
2598,Kaliningrad,Kaliningrad,Russia,20.5105838,54.710128,20.5755481,54.54847355,97.7453061,64.6863136,153,10839,42599
2599,Bagrationovsk,Kaliningrad,Russia,20.6405124,54.3868191,20.5755481,54.54847355,97.7453061,64.6863136,153,10839,42600
2600,Obninsk,Kaluga Oblast,Russia,36.611913,55.0951738,36.43586225,54.80264125,97.7453061,64.6863136,153,10840,42601
2601,Kaluga,Kaluga Oblast,Russia,36.2598115,54.5101087,36.43586225,54.80264125,97.7453061,64.6863136,153,10840,42602
2602,Krasnodar,Krasnodar Krai,Russia,39.0261044,45.7684014,38.50706105,45.34899515,97.7453061,64.6863136,153,10841,42603
2603,Krymsk,Krasnodar Krai,Russia,37.9880177,44.9295889,38.50706105,45.34899515,97.7453061,64.6863136,153,10841,42604
2604,Kurgan,Kurgan Oblast,Russia,63.7722525,55.851964,63.7722525,55.851964,97.7453061,64.6863136,153,10842,42605
2605,Moscow,Moscow,Russia,37.6174943,55.7504461,33.83464965,57.76083555,97.7453061,64.6863136,153,10843,42606
2606,Altuf’yevskiy,Moscow,Russia,,,33.83464965,57.76083555,97.7453061,64.6863136,153,10843,42607
2607,Annino,Moscow,Russia,30.051805,59.771225,33.83464965,57.76083555,97.7453061,64.6863136,153,10843,42608
2608,Krasnaya Pahra,Moscow,Russia,,,33.83464965,57.76083555,97.7453061,64.6863136,153,10843,42609
2609,Domodedovo,Moscow Oblast,Russia,37.904166212415895,55.40912105,37.43811654248318,55.66829555,97.7453061,64.6863136,153,10844,42610
2610,Alabushevo,Moscow Oblast,Russia,37.1282249,56.0085674,37.43811654248318,55.66829555,97.7453061,64.6863136,153,10844,42611
2611,Odintsovo,Moscow Oblast,Russia,37.2727963,55.6711507,37.43811654248318,55.66829555,97.7453061,64.6863136,153,10844,42612
2612,Krasnogorsk,Moscow Oblast,Russia,37.3400897,55.8217545,37.43811654248318,55.66829555,97.7453061,64.6863136,153,10844,42613
2613,Podolsk,Moscow Oblast,Russia,37.5453056,55.4308841,37.43811654248318,55.66829555,97.7453061,64.6863136,153,10844,42614
2614,Murmansk,Murmansk Oblast,Russia,33.07497,68.970665,33.07497,68.970665,97.7453061,64.6863136,153,10845,42615
2615,Novosibirsk,Novosibirsk,Russia,82.9234509,55.0282171,82.9234509,55.0282171,97.7453061,64.6863136,153,10846,42616
2616,Omsk,Omsk Oblast,Russia,73.371529,54.991375,73.371529,54.991375,97.7453061,64.6863136,153,10847,42617
2617,Penza,Penza Oblast,Russia,45.0,53.200001,45.0,53.200001,97.7453061,64.6863136,153,10848,42618
2618,Sterlitamak,Republic of Bashkortostan,Russia,55.952259,53.632374,34.53753691654762,53.0097338,97.7453061,64.6863136,153,10849,42619
2619,Ufa,Republic of Bashkortostan,Russia,13.12281483309524,52.3870936,34.53753691654762,53.0097338,97.7453061,64.6863136,153,10849,42620
2620,Kazan,Republic of Tatarstan,Russia,49.1242266,55.7823547,49.1242266,55.7823547,97.7453061,64.6863136,153,10850,42621
2621,Ryazan’,Ryazan Oblast,Russia,39.7425039,54.6295687,39.7425039,54.6295687,97.7453061,64.6863136,153,10851,42622
2622,Saint Petersburg,Saint Petersburg,Russia,-82.6695085,27.7703796,-82.6695085,27.7703796,97.7453061,64.6863136,153,10852,42623
2623,Samara,Samara Oblast,Russia,50.113987,53.198627,50.113987,53.198627,97.7453061,64.6863136,153,10853,42624
2624,Smolensk,Smolensk Oblast,Russia,32.0461261,54.7814057,32.0461261,54.7814057,97.7453061,64.6863136,153,10854,42625
2625,Aramil,Sverdlovsk,Russia,60.8504536,56.6954649,60.7293518,56.76728445,97.7453061,64.6863136,153,10855,42626
2626,Yekaterinburg,Sverdlovsk,Russia,60.60825,56.839104,60.7293518,56.76728445,97.7453061,64.6863136,153,10855,42627
2627,Kamensk-Ural’skiy,Sverdlovsk,Russia,,,60.7293518,56.76728445,97.7453061,64.6863136,153,10855,42628
2628,Tver,Tver Oblast,Russia,35.9208284,56.858675,35.9208284,56.858675,97.7453061,64.6863136,153,10856,42629
2629,Volgograd,Volgograd Oblast,Russia,44.5153353,48.7081906,44.5153353,48.7081906,97.7453061,64.6863136,153,10857,42630
2630,Kigali,Kigali district,Rwanda,30.061507,-1.950851,30.089170812857148,-2.2879974625,30.0644358,-1.9646631,154,10858,42631
2631,Nyarugunga,Kigali district,Rwanda,30.47520870758327,-3.7104929,30.089170812857148,-2.2879974625,30.0644358,-1.9646631,154,10858,42632
2632,Nyarutarama,Kigali district,Rwanda,30.1029927,-1.949534,30.089170812857148,-2.2879974625,30.0644358,-1.9646631,154,10858,42633
2633,Remera,Kigali district,Rwanda,29.71697484384532,-1.54111195,30.089170812857148,-2.2879974625,30.0644358,-1.9646631,154,10858,42634
2634,Gisenyi,Western Province,Rwanda,29.7664248,-1.2600594,69.09444563260458,9.79678762272727,30.0644358,-1.9646631,154,10859,42635
2635,Monkey Hill,Saint Peter Basseterre Parish,Saint Kitts And Nevis,-116.7286325,33.2330948,-116.7286325,33.2330948,-62.6725973,17.250512,155,10860,42636
2636,Castries,Castries Quarter,Saint Lucia,3.9868904,43.6779101,3.9868904,43.6779101,-60.975036,13.8250489,156,10861,42637
2637,Gros Islet,Gros Islet Quarter,Saint Lucia,-60.9524988,14.0801333,-60.9524988,14.0801333,-60.975036,13.8250489,156,10862,42638
2638,La Retraite,Vieux Fort Quarter,Saint Lucia,55.4608205,-4.5840828,55.4608205,-4.5840828,-60.975036,13.8250489,156,10863,42639
2639,Saint Pierre,Saint Pierre,Saint Pierre and Miquelon,7.4718731,48.3832725,7.4718731,48.3832725,-56.195158907484085,46.7832469,157,10864,42640
2640,Kingstown,Saint George Parish,Saint Vincent And The Grenadines,-61.2279621,13.1561864,-72.91651843333334,24.6602522,-61.2765569,12.90447,158,10247,42641
2641,Apia,Tuamasaga,Samoa,-171.7649144,-13.8344639,-171.7649144,-13.8344639,-172.12005,-13.7693895,159,10866,42642
2642,Acquaviva,Acquaviva,San Marino,12.4191909,43.9464246,12.4191909,43.9464246,12.458306,43.9458623,160,10867,42643
2643,Borgo Maggiore,Borgo Maggiore,San Marino,12.447422,43.9411865,12.447422,43.9411865,12.458306,43.9458623,160,10868,42644
2644,San Marino,San Marino,San Marino,12.458306,43.9458623,12.458306,43.9458623,12.458306,43.9458623,160,10869,42645
2645,São Tome,Sao Tome Province,Sao Tome and Principe,6.7313031,0.3389242,6.7313031,0.3389242,7.02255,0.9713095,161,10870,42646
2646,Khamis Mushait,'Asir Region,Saudi Arabia,42.733333,18.3,42.6188463,18.2582141,42.3528328,25.6242618,162,10871,42647
2647,Abha,'Asir Region,Saudi Arabia,42.5043596,18.2164282,42.6188463,18.2582141,42.3528328,25.6242618,162,10871,42648
2648,Yanbu,Al Madinah Region,Saudi Arabia,38.0666798,24.0889015,-30.5230014,26.6862648,42.3528328,25.6242618,162,10872,42649
2649,Medina,Al Madinah Region,Saudi Arabia,-99.1126826,29.2836281,-30.5230014,26.6862648,42.3528328,25.6242618,162,10872,42650
2650,Buraydah,Al-Qassim Region,Saudi Arabia,43.971667,26.331667,43.971667,26.331667,42.3528328,25.6242618,162,10873,42651
2651,Al Bukayr?yah,Al-Qassim Region,Saudi Arabia,,,43.971667,26.331667,42.3528328,25.6242618,162,10873,42652
2652,Dhahran,Eastern Province,Saudi Arabia,50.1202146,26.2966528,35.58101000001978,15.919393275,42.3528328,25.6242618,162,10874,42653
2653,Hafar Al-Batin,Eastern Province,Saudi Arabia,45.9627527,28.4328084,35.58101000001978,15.919393275,42.3528328,25.6242618,162,10874,42654
2654,Dammam,Eastern Province,Saudi Arabia,50.1039991,26.4367824,35.58101000001978,15.919393275,42.3528328,25.6242618,162,10874,42655
2655,Al Huf?f,Eastern Province,Saudi Arabia,-46.64407859984178,-23.0646677,35.58101000001978,15.919393275,42.3528328,25.6242618,162,10874,42656
2656,Al Jubayl,Eastern Province,Saudi Arabia,49.6532161,27.0006968,35.58101000001978,15.919393275,42.3528328,25.6242618,162,10874,42657
2657,Sayh?t,Eastern Province,Saudi Arabia,52.6101087,29.588005,35.58101000001978,15.919393275,42.3528328,25.6242618,162,10874,42658
2658,Khobar,Eastern Province,Saudi Arabia,50.1960237,26.3039999,35.58101000001978,15.919393275,42.3528328,25.6242618,162,10874,42659
2659,Jeddah,Makkah Region,Saudi Arabia,39.1653612,21.5810088,35.42916236,27.06748886,42.3528328,25.6242618,162,10875,42660
2660,Mecca,Makkah Region,Saudi Arabia,39.826869,21.420847,35.42916236,27.06748886,42.3528328,25.6242618,162,10875,42661
2661,Ta’if,Makkah Region,Saudi Arabia,40.4158308,21.2702801,35.42916236,27.06748886,42.3528328,25.6242618,162,10875,42662
2662,Al Mursalat,Makkah Region,Saudi Arabia,46.689722,24.750833,35.42916236,27.06748886,42.3528328,25.6242618,162,10875,42663
2663,,Makkah Region,Saudi Arabia,11.0480288,46.3144754,35.42916236,27.06748886,42.3528328,25.6242618,162,10875,42664
2664,Riyadh,Riyadh Region,Saudi Arabia,46.7160104,24.638916,46.7160104,24.638916,42.3528328,25.6242618,162,10876,42665
2665,Tabuk,Tabuk Region,Saudi Arabia,37.6328648,28.3251866,37.6328648,28.3251866,42.3528328,25.6242618,162,10877,42666
2666,Dakar,Dakar,Senegal,-17.447938,14.693425,-17.447938,14.693425,-14.4529612,14.4750607,163,10878,42667
2667,Dakar Department,Dakar,Senegal,-17.447938,14.693425,-17.447938,14.693425,-14.4529612,14.4750607,163,10878,42668
2668,Fatick Department,Fatick,Senegal,-17.4592829,14.6950314,-17.4592829,14.6950314,-14.4529612,14.4750607,163,10879,42669
2669,Thiès,Thies Region,Senegal,-16.9529272,14.7948093,-16.9529272,14.7948093,-14.4529612,14.4750607,163,10880,42670
2670,Subotica,Vojvodina,Serbia,19.6653273,46.1002058,19.755251450000003,45.6776698,20.55144,44.1534121,164,10881,42671
2671,Novi Sad,Vojvodina,Serbia,19.8451756,45.2551338,19.755251450000003,45.6776698,20.55144,44.1534121,164,10881,42672
2672,Victoria,Grand'Anse Mahe,Seychelles,144.6780052,-36.5986096,144.6780052,-36.5986096,55.4540146,-4.6574977,165,10882,42673
2673,Victoria,La Riviere Anglaise,Seychelles,144.6780052,-36.5986096,144.6780052,-36.5986096,55.4540146,-4.6574977,165,10883,42674
2674,Victoria,Mont Buxton,Seychelles,144.6780052,-36.5986096,144.6780052,-36.5986096,55.4540146,-4.6574977,165,10884,42675
2675,Victoria,Mont Fleuri,Seychelles,144.6780052,-36.5986096,144.6780052,-36.5986096,55.4540146,-4.6574977,165,10885,42676
2676,Makeni,Northern Province,Sierra Leone,28.2495649,-15.4682764,39.70894184,3.3517500799999995,-11.8400269,8.6400349,166,10886,42677
2677,Tonkolili District,Northern Province,Sierra Leone,-11.9378054,8.6657003,39.70894184,3.3517500799999995,-11.8400269,8.6400349,166,10886,42678
2678,Lunsar,Northern Province,Sierra Leone,71.1040467,22.6623915,39.70894184,3.3517500799999995,-11.8400269,8.6400349,166,10886,42679
2679,Bo,Southern Province,Sierra Leone,-64.9912286,-17.0568696,26.56573896550281,10.40046975,-11.8400269,8.6400349,166,10887,42680
2680,Freetown,Western Area,Sierra Leone,-13.26795,8.479004,-13.26795,8.479004,-11.8400269,8.6400349,166,10888,42681
2681,Singapore,Singapore,Singapore,103.8194992,1.357107,103.8194992,1.357107,103.8194992,1.357107,167,10889,42682
2682,Bratislava,Bratislava Region,Slovakia,17.1093063,48.1516988,17.1093063,48.1516988,19.4528646,48.7411522,168,10890,42683
2683,Trnava,Trnava Region,Slovakia,17.5858175,48.3767652,17.5858175,48.3767652,19.4528646,48.7411522,168,10891,42684
2684,Ankaran,Ankaran Municipality,Slovenia,13.7364985,45.5789629,13.7364985,45.5789629,14.8153333,46.1199444,169,10892,42685
2685,Celje,City Municipality of Celje,Slovenia,15.2616828,46.2293889,15.2616828,46.2293889,14.8153333,46.1199444,169,10893,42686
2686,Jesenice,Jesenice Municipality,Slovenia,14.0623337,46.4323791,14.0623337,46.4323791,14.8153333,46.1199444,169,10894,42687
2687,Spodnje skofije,Koper City Municipality,Slovenia,13.7923335,45.5711983,13.7923335,45.5711983,14.8153333,46.1199444,169,10895,42688
2688,Ljubljana,Ljubljana City Municipality,Slovenia,14.5069289,46.0500268,14.5069289,46.0500268,14.8153333,46.1199444,169,10896,42689
2689,Postojna,Postojna Municipality,Slovenia,14.2139937,45.7752847,14.2139937,45.7752847,14.8153333,46.1199444,169,10897,42690
2690,Slovenj Gradec,Slovenj Gradec City Municipality,Slovenia,15.0790677,46.509144,15.0790677,46.509144,14.8153333,46.1199444,169,10898,42691
2691,Vrhnika,Vrhnika Municipality,Slovenia,14.2980772,45.9663607,14.2980772,45.9663607,14.8153333,46.1199444,169,10899,42692
2692,Mogadishu,Banaadir,Somalia,45.3419183,2.0349312,45.3419183,2.0349312,49.083416,8.3676771,170,10900,42693
2693,Bosaso,Bari,Somalia,49.179952,11.27848,49.179952,11.27848,49.083416,8.3676771,170,10901,42694
2694,Kismayo,Lower Juba,Somalia,41.98535737338791,-0.52111695,41.98535737338791,-0.52111695,49.083416,8.3676771,170,10902,42695
2695,Garoowe,Nugal,Somalia,48.483195,8.406143,48.483195,8.406143,49.083416,8.3676771,170,10903,42696
2696,,Togdheer Region,Somalia,11.0480288,46.3144754,11.0480288,46.3144754,49.083416,8.3676771,170,10904,42697
2697,Stutterheim,Eastern Cape,South Africa,27.4261111,-32.5702778,26.843071225000003,-24.51218525,24.991639,-28.8166236,171,10905,42698
2698,Port Elizabeth,Eastern Cape,South Africa,25.6207519,-33.9617051,26.843071225000003,-24.51218525,24.991639,-28.8166236,171,10905,42699
2699,Port Alfred,Eastern Cape,South Africa,26.8914772,-33.5981844,26.843071225000003,-24.51218525,24.991639,-28.8166236,171,10905,42700
2700,East London,Eastern Cape,South Africa,27.8998573,-33.0191604,26.843071225000003,-24.51218525,24.991639,-28.8166236,171,10905,42701
2701,Grahamstown,Eastern Cape,South Africa,148.036312,-35.2627293,26.843071225000003,-24.51218525,24.991639,-28.8166236,171,10905,42702
2702,Graaff-Reinet,Eastern Cape,South Africa,24.5336485,-32.2535405,26.843071225000003,-24.51218525,24.991639,-28.8166236,171,10905,42703
2703,Kirkwood,Eastern Cape,South Africa,-90.4069177,38.5800713,26.843071225000003,-24.51218525,24.991639,-28.8166236,171,10905,42704
2704,Kruisfontein,Eastern Cape,South Africa,24.7433295,-34.0119558,26.843071225000003,-24.51218525,24.991639,-28.8166236,171,10905,42705
2705,Bloemfontein,Free State,South Africa,26.215496,-29.116395,8.588989477403045,-7.695570985714285,24.991639,-28.8166236,171,10906,42706
2706,Virginia,Free State,South Africa,-78.4927721,37.1232245,8.588989477403045,-7.695570985714285,24.991639,-28.8166236,171,10906,42707
2707,Sasolburg,Free State,South Africa,27.821389,-26.810278,8.588989477403045,-7.695570985714285,24.991639,-28.8166236,171,10906,42708
2708,Parys,Free State,South Africa,2.3200410217200766,48.8588897,8.588989477403045,-7.695570985714285,24.991639,-28.8166236,171,10906,42709
2709,Thabo Mofutsanyana District Municipality,Free State,South Africa,28.28528842010123,-28.28887,8.588989477403045,-7.695570985714285,24.991639,-28.8166236,171,10906,42710
2710,Kroonstad,Free State,South Africa,27.235515,-27.6532701,8.588989477403045,-7.695570985714285,24.991639,-28.8166236,171,10906,42711
2711,Welkom,Free State,South Africa,26.737969,-27.982298,8.588989477403045,-7.695570985714285,24.991639,-28.8166236,171,10906,42712
2712,Johannesburg,Gauteng,South Africa,28.049722,-26.205,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42713
2713,Pretoria,Gauteng,South Africa,28.1879101,-25.7459277,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42714
2714,City of Tshwane Metropolitan Municipality,Gauteng,South Africa,28.302788584474406,-25.59396825,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42715
2715,Benoni,Gauteng,South Africa,28.3082376,-26.1930356,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42716
2716,Randburg,Gauteng,South Africa,27.975,-26.096111,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42717
2717,Centurion,Gauteng,South Africa,28.180278,-25.836389,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42718
2718,Alberton,Gauteng,South Africa,-64.0649989,46.8127482,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42719
2719,Springs,Gauteng,South Africa,-72.1592444,41.0162112,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42720
2720,Roodepoort,Gauteng,South Africa,27.8858333,-26.1563889,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42721
2721,Edenvale,Gauteng,South Africa,28.1511111,-26.1366667,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42722
2722,Boksburg,Gauteng,South Africa,28.2617471,-26.2124639,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42723
2723,City of Johannesburg Metropolitan Municipality,Gauteng,South Africa,28.0498575,-26.2054913,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42724
2724,Midrand,Gauteng,South Africa,28.125912,-25.999262,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42725
2725,Ekurhuleni Metropolitan Municipality,Gauteng,South Africa,28.321072546012267,-26.184765,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42726
2726,Vereeniging,Gauteng,South Africa,27.9261111,-26.6747222,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42727
2727,West Rand District Municipality,Gauteng,South Africa,27.51310168202648,-26.223139,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42728
2728,Krugersdorp,Gauteng,South Africa,27.775556,-26.095556,16.752352665441954,-17.866466302941177,24.991639,-28.8166236,171,10907,42729
2729,Durban,KwaZulu-Natal,South Africa,31.009909,-29.861825,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42730
2730,Pietermaritzburg,KwaZulu-Natal,South Africa,30.3788889,-29.6,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42731
2731,eThekwini Metropolitan Municipality,KwaZulu-Natal,South Africa,30.83809073439677,-29.88498805,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42732
2732,Howick,KwaZulu-Natal,South Africa,-73.8490597,45.1849035,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42733
2733,Greytown,KwaZulu-Natal,South Africa,30.588889,-29.060556,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42734
2734,uMkhanyakude District Municipality,KwaZulu-Natal,South Africa,32.3027757724567,-27.66222075,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42735
2735,Port Shepstone,KwaZulu-Natal,South Africa,30.450556,-30.742778,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42736
2736,uMgungundlovu District Municipality,KwaZulu-Natal,South Africa,30.057047991912206,-29.52982,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42737
2737,Newcastle,KwaZulu-Natal,South Africa,-1.6131572,54.9738474,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42738
2738,Zululand District Municipality,KwaZulu-Natal,South Africa,31.2938463358856,-27.8979099,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42739
2739,Ballito,KwaZulu-Natal,South Africa,31.214517,-29.543864,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42740
2740,Richards Bay,KwaZulu-Natal,South Africa,32.0577775,-28.7707857,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42741
2741,Hluhluwe,KwaZulu-Natal,South Africa,32.269167,-28.0175,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42742
2742,Scottburgh,KwaZulu-Natal,South Africa,30.754365,-30.286041,21.268115238189377,-17.907109821428573,24.991639,-28.8166236,171,10908,42743
2743,Mankoeng,Limpopo,South Africa,,,29.883117533333333,-23.3610432,24.991639,-28.8166236,171,10909,42744
2744,Tzaneen,Limpopo,South Africa,30.1611111,-23.8319444,29.883117533333333,-23.3610432,24.991639,-28.8166236,171,10909,42745
2745,Polokwane,Limpopo,South Africa,29.4613889,-23.9058333,29.883117533333333,-23.3610432,24.991639,-28.8166236,171,10909,42746
2746,Musina,Limpopo,South Africa,30.0268526,-22.3453519,29.883117533333333,-23.3610432,24.991639,-28.8166236,171,10909,42747
2747,Nelspruit,Mpumalanga,South Africa,30.984722,-25.481944,11.69017770288992,-4.758980528571428,24.991639,-28.8166236,171,10910,42748
2748,eMbalenhle,Mpumalanga,South Africa,29.0747222,-26.5416667,11.69017770288992,-4.758980528571428,24.991639,-28.8166236,171,10910,42749
2749,Middelburg,Mpumalanga,South Africa,3.6136962,51.4997302,11.69017770288992,-4.758980528571428,24.991639,-28.8166236,171,10910,42750
2750,Lydenburg,Mpumalanga,South Africa,30.458881,-25.099437,11.69017770288992,-4.758980528571428,24.991639,-28.8166236,171,10910,42751
2751,White River,Mpumalanga,South Africa,-72.6045818,43.8198998,11.69017770288992,-4.758980528571428,24.991639,-28.8166236,171,10910,42752
2752,Secunda,Mpumalanga,South Africa,29.202778,-26.516111,11.69017770288992,-4.758980528571428,24.991639,-28.8166236,171,10910,42753
2753,Ehlanzeni District,Mpumalanga,South Africa,31.10102632022945,-24.993335,11.69017770288992,-4.758980528571428,24.991639,-28.8166236,171,10910,42754
2754,Zeerust,North West,South Africa,26.074382,-25.537731,26.87080554072901,-26.052102283333337,24.991639,-28.8166236,171,10911,42755
2755,Klerksdorp,North West,South Africa,26.6656814,-26.8625383,26.87080554072901,-26.052102283333337,24.991639,-28.8166236,171,10911,42756
2756,Rustenburg,North West,South Africa,27.241448,-25.665655,26.87080554072901,-26.052102283333337,24.991639,-28.8166236,171,10911,42757
2757,Potchefstroom,North West,South Africa,27.1013887,-26.7150922,26.87080554072901,-26.052102283333337,24.991639,-28.8166236,171,10911,42758
2758,Koster,North West,South Africa,26.897222,-25.859444,26.87080554072901,-26.052102283333337,24.991639,-28.8166236,171,10911,42759
2759,Bojanala Platinum District Municipality,North West,South Africa,27.24471114437407,-25.6721532,26.87080554072901,-26.052102283333337,24.991639,-28.8166236,171,10911,42760
2760,Warrenton,Northern Cape,South Africa,-77.795367,38.7135498,-26.51557095,4.987624300000002,24.991639,-28.8166236,171,10912,42761
2761,Kimberley,Northern Cape,South Africa,24.7642251,-28.7383012,-26.51557095,4.987624300000002,24.991639,-28.8166236,171,10912,42762
2762,Cape Town,Western Cape,South Africa,18.417396,-33.928992,6.40387077369959,-15.772975896875002,24.991639,-28.8166236,171,10913,42763
2763,Plettenberg Bay,Western Cape,South Africa,23.369444,-34.052778,6.40387077369959,-15.772975896875002,24.991639,-28.8166236,171,10913,42764
2764,Zoar,Western Cape,South Africa,-81.4223375,40.6142286,6.40387077369959,-15.772975896875002,24.991639,-28.8166236,171,10913,42765
2765,Stellenbosch,Western Cape,South Africa,18.869167,-33.934444,6.40387077369959,-15.772975896875002,24.991639,-28.8166236,171,10913,42766
