,City,id_state,log,lat,category,1_period,2_period,3_period,4_period,5_period,6_period,7_period,8_period,9_period,10_period,primary,secondary,tertiary,quaternary
28696,Negombo,10859,79.833117,7.2094282,Ene,72,38,70,19,42,80,64,16,61,96,28,20,61,96
28697,Negombo,10859,79.833117,7.2094282,hom,26,61,11,98,32,67,68,53,88,41,73,63,40,92
28698,Negombo,10859,79.833117,7.2094282,Tra,92,35,20,17,75,35,52,99,69,53,43,31,14,89
28699,Negombo,10859,79.833117,7.2094282,Una,90,39,29,20,43,17,56,13,20,84,54,19,76,48
28700,,10859,11.0480288,46.3144754,Ayu,68,69,92,59,71,49,23,61,55,83,34,26,83,10
28701,,10859,11.0480288,46.3144754,Chi,28,91,82,81,53,66,92,13,46,68,33,35,19,68
28702,,10859,11.0480288,46.3144754,Den,70,26,37,18,68,22,39,39,79,10,97,30,31,92
28703,,10859,11.0480288,46.3144754,Allo,25,44,57,29,55,65,66,76,46,43,99,23,29,91
28704,,10859,11.0480288,46.3144754,Nat,59,95,20,47,38,84,97,59,32,51,42,79,82,11
28705,,10859,11.0480288,46.3144754,Vet,78,66,80,17,92,88,76,48,53,34,79,37,32,81
28706,,10859,11.0480288,46.3144754,Ene,97,74,88,75,74,31,93,63,68,16,43,20,88,16
28707,,10859,11.0480288,46.3144754,hom,74,53,96,33,96,88,86,17,46,10,52,36,84,54
28708,,10859,11.0480288,46.3144754,Tra,24,90,19,58,45,23,26,53,31,23,56,17,95,71
28709,,10859,11.0480288,46.3144754,Una,13,70,86,83,95,92,17,59,62,69,37,35,87,51
28710,Colombo District,10859,79.92575843196202,6.84766905,Ayu,40,61,75,67,59,21,15,31,92,73,53,25,53,37
28711,Colombo District,10859,79.92575843196202,6.84766905,Chi,57,33,63,11,25,63,86,42,39,28,89,43,47,15
28712,Colombo District,10859,79.92575843196202,6.84766905,Den,24,40,84,61,45,18,96,67,79,94,67,49,35,83
28713,Colombo District,10859,79.92575843196202,6.84766905,Allo,52,76,62,48,25,18,21,17,71,87,94,12,57,59
28714,Colombo District,10859,79.92575843196202,6.84766905,Nat,11,47,95,61,43,60,60,56,97,61,14,15,65,12
28715,Colombo District,10859,79.92575843196202,6.84766905,Vet,33,10,59,65,22,18,90,42,19,61,30,16,35,77
28716,Colombo District,10859,79.92575843196202,6.84766905,Ene,66,98,66,47,53,78,65,30,28,35,33,88,17,98
28717,Colombo District,10859,79.92575843196202,6.84766905,hom,86,38,68,28,16,26,43,31,86,68,21,60,32,21
28718,Colombo District,10859,79.92575843196202,6.84766905,Tra,22,76,94,52,82,82,53,99,20,27,93,84,43,31
28719,Colombo District,10859,79.92575843196202,6.84766905,Una,71,54,80,63,56,22,95,49,29,66,11,57,71,45
28720,Mulleriyawa,10859,79.9405074,6.9272771,Ayu,20,24,11,42,60,57,63,28,17,51,80,98,31,60
28721,Mulleriyawa,10859,79.9405074,6.9272771,Chi,85,46,57,28,96,10,10,62,40,90,40,25,82,32
28722,Mulleriyawa,10859,79.9405074,6.9272771,Den,45,89,46,31,57,29,79,11,50,61,22,74,97,39
28723,Mulleriyawa,10859,79.9405074,6.9272771,Allo,73,42,75,54,33,52,73,53,57,88,93,47,93,24
28724,Mulleriyawa,10859,79.9405074,6.9272771,Nat,62,28,81,72,18,98,82,45,38,58,61,49,26,12
28725,Mulleriyawa,10859,79.9405074,6.9272771,Vet,34,47,31,90,80,15,27,16,43,48,18,72,92,44
28726,Mulleriyawa,10859,79.9405074,6.9272771,Ene,35,14,53,48,38,74,19,35,91,25,55,93,19,21
28727,Mulleriyawa,10859,79.9405074,6.9272771,hom,80,55,42,81,24,22,40,20,27,56,14,74,13,55
28728,Mulleriyawa,10859,79.9405074,6.9272771,Tra,47,47,71,92,62,13,98,13,84,87,20,97,84,94
28729,Mulleriyawa,10859,79.9405074,6.9272771,Una,30,32,45,20,90,80,64,62,58,95,85,74,22,49
28730,Colombo,10859,79.8541134,6.9387469,Ayu,23,53,74,67,16,42,83,51,94,24,88,71,27,34
28731,Colombo,10859,79.8541134,6.9387469,Chi,64,36,87,26,39,46,19,37,88,44,96,87,94,64
28732,Colombo,10859,79.8541134,6.9387469,Den,58,55,78,71,25,53,40,82,32,90,68,33,54,17
28733,Colombo,10859,79.8541134,6.9387469,Allo,81,65,71,86,82,56,34,64,33,93,71,29,73,18
28734,Colombo,10859,79.8541134,6.9387469,Nat,68,40,40,43,41,80,10,22,80,68,86,34,93,44
28735,Colombo,10859,79.8541134,6.9387469,Vet,32,42,95,60,64,34,91,95,48,29,85,97,95,19
28736,Colombo,10859,79.8541134,6.9387469,Ene,56,68,83,33,11,91,91,88,92,47,55,49,68,56
28737,Colombo,10859,79.8541134,6.9387469,hom,36,55,81,28,74,13,45,58,60,56,12,82,70,49
28738,Colombo,10859,79.8541134,6.9387469,Tra,28,89,70,24,65,54,25,80,67,36,81,98,68,50
28739,Colombo,10859,79.8541134,6.9387469,Una,88,38,67,10,59,37,17,67,55,21,62,67,43,89
28740,Kalutara,10859,80.02863119765179,6.5745305,Ayu,26,81,32,55,95,48,39,92,37,52,82,69,27,46
28741,Kalutara,10859,80.02863119765179,6.5745305,Chi,62,90,24,18,30,76,50,83,77,27,49,59,79,17
28742,Kalutara,10859,80.02863119765179,6.5745305,Den,58,20,11,21,98,34,82,46,74,59,69,92,67,34
28743,Kalutara,10859,80.02863119765179,6.5745305,Allo,56,45,39,27,92,19,30,44,31,47,15,73,27,92
28744,Kalutara,10859,80.02863119765179,6.5745305,Nat,58,33,73,35,69,49,95,10,53,92,24,77,39,91
28745,Kalutara,10859,80.02863119765179,6.5745305,Vet,76,75,71,62,25,22,49,17,79,15,88,99,71,52
28746,Kalutara,10859,80.02863119765179,6.5745305,Ene,69,24,97,95,72,93,93,62,33,60,39,78,44,15
28747,Kalutara,10859,80.02863119765179,6.5745305,hom,12,92,86,41,69,87,30,33,84,14,70,69,90,31
28748,Kalutara,10859,80.02863119765179,6.5745305,Tra,59,73,41,90,99,61,20,13,63,64,87,25,71,14
28749,Kalutara,10859,80.02863119765179,6.5745305,Una,80,40,40,41,45,89,85,84,30,83,33,89,36,95
28750,Gampaha District,10859,79.91598756451819,7.11902475,Ayu,45,52,59,68,49,55,86,57,62,75,97,83,20,51
28751,Gampaha District,10859,79.91598756451819,7.11902475,Chi,44,89,43,47,56,82,99,70,88,61,85,54,61,98
28752,Gampaha District,10859,79.91598756451819,7.11902475,Den,57,48,46,94,57,87,81,20,15,63,67,15,24,78
28753,Gampaha District,10859,79.91598756451819,7.11902475,Allo,91,89,91,69,27,72,60,57,48,16,32,36,47,66
28754,Gampaha District,10859,79.91598756451819,7.11902475,Nat,15,77,50,50,25,40,70,14,16,81,91,18,66,95
28755,Gampaha District,10859,79.91598756451819,7.11902475,Vet,16,56,72,71,60,29,45,53,11,44,31,22,38,15
28756,Gampaha District,10859,79.91598756451819,7.11902475,Ene,24,79,93,17,97,28,90,88,93,70,48,53,54,17
28757,Gampaha District,10859,79.91598756451819,7.11902475,hom,22,23,83,55,63,42,72,26,25,22,99,56,91,40
28758,Gampaha District,10859,79.91598756451819,7.11902475,Tra,62,18,66,16,45,99,89,29,12,55,10,65,85,86
28759,Gampaha District,10859,79.91598756451819,7.11902475,Una,65,82,25,76,66,84,13,62,33,93,63,93,78,31
28760,Ja Ela,10859,79.8907632,7.0793775,Ayu,55,39,82,23,84,95,65,47,94,28,36,35,51,79
28761,Ja Ela,10859,79.8907632,7.0793775,Chi,73,49,72,40,31,47,44,15,83,14,97,96,32,50
28762,Ja Ela,10859,79.8907632,7.0793775,Den,73,71,19,99,79,27,36,55,27,88,70,64,57,44
28763,Ja Ela,10859,79.8907632,7.0793775,Allo,10,74,22,30,96,79,72,15,26,57,68,73,11,59
28764,Ja Ela,10859,79.8907632,7.0793775,Nat,95,63,55,73,62,80,84,85,15,68,97,55,86,56
28765,Ja Ela,10859,79.8907632,7.0793775,Vet,29,46,93,15,11,53,56,67,23,96,23,57,56,98
28766,Ja Ela,10859,79.8907632,7.0793775,Ene,97,61,71,53,86,17,54,13,76,20,27,95,28,16
28767,Ja Ela,10859,79.8907632,7.0793775,hom,22,51,16,88,84,30,74,98,74,83,49,56,86,57
28768,Ja Ela,10859,79.8907632,7.0793775,Tra,92,69,94,32,52,61,68,77,74,43,20,46,48,10
28769,Ja Ela,10859,79.8907632,7.0793775,Una,64,16,60,88,49,43,72,25,93,81,63,80,63,19
28770,Battaramulla South,10859,79.9195826,6.8951691,Ayu,12,70,61,69,60,95,89,95,78,38,92,69,58,80
28771,Battaramulla South,10859,79.9195826,6.8951691,Chi,96,52,88,84,24,30,48,79,23,85,12,20,27,90
28772,Battaramulla South,10859,79.9195826,6.8951691,Den,49,42,65,68,32,93,83,38,16,88,25,32,90,46
28773,Battaramulla South,10859,79.9195826,6.8951691,Allo,94,66,12,66,52,19,50,52,54,83,82,20,52,56
28774,Battaramulla South,10859,79.9195826,6.8951691,Nat,67,70,49,96,75,51,12,64,31,20,57,94,92,78
28775,Battaramulla South,10859,79.9195826,6.8951691,Vet,68,68,86,58,88,37,85,18,60,48,89,87,91,59
28776,Battaramulla South,10859,79.9195826,6.8951691,Ene,71,85,65,56,89,22,27,87,85,24,64,96,41,65
28777,Battaramulla South,10859,79.9195826,6.8951691,hom,43,52,44,65,22,87,68,93,41,81,89,52,12,25
28778,Battaramulla South,10859,79.9195826,6.8951691,Tra,97,45,48,17,24,52,32,62,27,21,78,80,62,66
28779,Battaramulla South,10859,79.9195826,6.8951691,Una,32,52,91,64,21,27,61,36,93,79,64,83,33,61
28780,Gampaha,10859,79.91598756451819,7.11902475,Ayu,38,79,18,55,60,20,65,68,75,69,96,97,52,88
28781,Gampaha,10859,79.91598756451819,7.11902475,Chi,21,29,61,63,54,59,74,85,42,35,57,42,87,78
28782,Gampaha,10859,79.91598756451819,7.11902475,Den,35,94,97,22,76,59,75,29,41,17,15,20,95,58
28783,Gampaha,10859,79.91598756451819,7.11902475,Allo,56,75,68,65,90,77,10,52,30,61,93,64,22,27
28784,Gampaha,10859,79.91598756451819,7.11902475,Nat,93,89,27,58,94,76,52,80,42,70,66,35,44,52
28785,Gampaha,10859,79.91598756451819,7.11902475,Vet,28,65,71,87,87,62,37,80,65,26,76,15,96,84
28786,Gampaha,10859,79.91598756451819,7.11902475,Ene,61,50,12,81,92,44,30,57,77,70,65,11,29,73
28787,Gampaha,10859,79.91598756451819,7.11902475,hom,77,83,92,36,19,82,59,34,25,91,77,74,39,62
28788,Gampaha,10859,79.91598756451819,7.11902475,Tra,34,89,68,52,47,97,63,52,56,11,32,44,26,14
28789,Gampaha,10859,79.91598756451819,7.11902475,Una,50,10,55,35,54,54,25,76,44,66,35,45,65,39
28790,Khartoum,10948,32.5349123,15.5635972,Ayu,43,64,13,76,85,54,23,58,58,77,88,47,88,96
28791,Khartoum,10948,32.5349123,15.5635972,Chi,85,98,27,82,27,60,29,90,18,60,23,35,28,90
28792,Khartoum,10948,32.5349123,15.5635972,Den,96,57,66,53,57,47,81,44,35,53,60,23,54,84
28793,Khartoum,10948,32.5349123,15.5635972,Allo,59,69,72,23,11,88,65,30,44,60,59,88,77,20
28794,Khartoum,10948,32.5349123,15.5635972,Nat,24,20,80,21,60,83,78,28,22,94,23,41,56,67
28795,Khartoum,10948,32.5349123,15.5635972,Vet,41,47,69,17,73,47,51,89,19,32,79,20,27,69
28796,Khartoum,10948,32.5349123,15.5635972,Ene,17,47,51,49,81,66,11,50,88,60,60,80,77,78
28797,Khartoum,10948,32.5349123,15.5635972,hom,56,30,47,31,28,86,78,58,81,20,72,92,28,89
28798,Khartoum,10948,32.5349123,15.5635972,Tra,45,37,22,25,99,60,49,10,82,13,83,37,63,43
28799,Khartoum,10948,32.5349123,15.5635972,Una,73,14,45,78,96,13,35,15,32,77,10,93,22,38
28800,Omdurman,10948,32.39585180799756,15.6131174,Ayu,82,87,66,36,25,18,53,86,46,43,46,78,45,96
28801,Omdurman,10948,32.39585180799756,15.6131174,Chi,70,22,92,41,61,99,94,75,70,88,45,92,18,22
28802,Omdurman,10948,32.39585180799756,15.6131174,Den,98,72,36,85,83,88,80,50,25,18,76,53,87,73
28803,Omdurman,10948,32.39585180799756,15.6131174,Allo,17,33,77,28,12,28,29,81,58,26,28,73,67,45
28804,Omdurman,10948,32.39585180799756,15.6131174,Nat,87,13,40,40,93,98,38,96,92,55,48,85,23,88
28805,Omdurman,10948,32.39585180799756,15.6131174,Vet,24,68,34,69,46,18,41,49,45,49,42,94,82,87
28806,Omdurman,10948,32.39585180799756,15.6131174,Ene,64,18,30,57,83,71,14,71,41,58,18,67,28,96
28807,Omdurman,10948,32.39585180799756,15.6131174,hom,44,19,29,99,54,75,60,64,13,22,96,83,27,37
28808,Omdurman,10948,32.39585180799756,15.6131174,Tra,85,87,66,82,28,14,66,58,23,37,13,69,17,95
28809,Omdurman,10948,32.39585180799756,15.6131174,Una,25,74,27,20,21,84,56,78,81,12,92,33,81,81
28810,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Ayu,19,31,22,45,45,95,17,44,75,94,92,49,56,61
28811,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Chi,29,66,66,12,87,57,56,67,97,84,91,34,66,63
28812,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Den,16,31,51,38,43,64,78,90,65,88,87,22,99,54
28813,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Allo,83,31,47,15,96,32,62,88,34,43,76,95,54,29
28814,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Nat,22,41,35,69,77,65,61,87,25,36,71,51,64,28
28815,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Vet,52,55,46,28,31,81,41,14,60,61,98,88,88,49
28816,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Ene,50,55,78,24,72,18,14,48,76,66,21,60,53,55
28817,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,hom,31,54,80,54,65,42,78,33,38,68,53,31,19,40
28818,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Tra,76,30,16,66,38,67,39,50,82,82,91,13,79,79
28819,Nieuw Nickerie,10949,-56.9848325455339,5.91784215,Una,73,12,52,82,70,91,41,59,79,18,76,66,22,28
28820,Paramaribo,10950,-55.1703941,5.8247628,Ayu,41,55,62,40,18,82,86,42,27,95,93,44,18,18
28821,Paramaribo,10950,-55.1703941,5.8247628,Chi,43,89,49,69,86,90,29,77,60,62,44,24,26,53
28822,Paramaribo,10950,-55.1703941,5.8247628,Den,33,97,79,57,64,61,82,48,58,82,26,56,95,24
28823,Paramaribo,10950,-55.1703941,5.8247628,Allo,15,47,11,39,59,69,26,27,80,12,55,68,23,84
28824,Paramaribo,10950,-55.1703941,5.8247628,Nat,38,84,88,63,38,87,44,56,40,19,12,83,99,58
28825,Paramaribo,10950,-55.1703941,5.8247628,Vet,85,73,86,81,35,74,99,96,54,76,18,39,28,90
28826,Paramaribo,10950,-55.1703941,5.8247628,Ene,97,86,17,30,53,95,85,88,30,78,38,42,95,52
28827,Paramaribo,10950,-55.1703941,5.8247628,hom,72,85,59,96,29,41,36,48,25,30,33,65,45,92
28828,Paramaribo,10950,-55.1703941,5.8247628,Tra,64,51,15,11,46,93,47,65,28,52,72,64,93,46
28829,Paramaribo,10950,-55.1703941,5.8247628,Una,85,16,38,14,38,49,20,61,52,92,58,87,33,64
28830,Lelydorp,10951,-55.2141142,5.6933583,Ayu,95,90,79,33,44,72,95,76,45,86,82,43,81,15
28831,Lelydorp,10951,-55.2141142,5.6933583,Chi,84,19,49,83,75,33,14,10,64,12,62,29,85,25
28832,Lelydorp,10951,-55.2141142,5.6933583,Den,47,16,70,86,83,33,70,16,53,58,29,17,88,49
28833,Lelydorp,10951,-55.2141142,5.6933583,Allo,76,52,64,30,64,93,64,33,15,36,16,23,40,35
28834,Lelydorp,10951,-55.2141142,5.6933583,Nat,33,59,96,77,43,16,18,39,99,16,88,80,22,29
28835,Lelydorp,10951,-55.2141142,5.6933583,Vet,22,58,28,71,58,44,67,21,21,12,95,27,80,45
28836,Lelydorp,10951,-55.2141142,5.6933583,Ene,79,58,54,41,20,60,75,54,26,12,53,94,79,18
28837,Lelydorp,10951,-55.2141142,5.6933583,hom,55,87,61,34,95,52,91,69,17,24,47,42,28,43
28838,Lelydorp,10951,-55.2141142,5.6933583,Tra,50,27,31,87,77,83,77,82,44,36,84,22,18,12
28839,Lelydorp,10951,-55.2141142,5.6933583,Una,44,27,95,78,18,13,75,69,58,78,38,85,54,82
28840,Mbabane,10952,31.144663,-26.325745,Ayu,52,78,59,81,31,24,77,63,67,13,41,17,46,20
28841,Mbabane,10952,31.144663,-26.325745,Chi,86,38,87,17,61,56,69,13,33,62,15,28,62,70
28842,Mbabane,10952,31.144663,-26.325745,Den,50,51,69,77,31,84,95,65,90,96,84,43,50,25
28843,Mbabane,10952,31.144663,-26.325745,Allo,97,15,89,34,22,24,93,27,52,91,41,16,47,68
28844,Mbabane,10952,31.144663,-26.325745,Nat,88,39,53,77,98,96,67,24,12,55,64,42,41,78
28845,Mbabane,10952,31.144663,-26.325745,Vet,73,96,28,36,56,29,59,49,83,18,79,60,12,49
28846,Mbabane,10952,31.144663,-26.325745,Ene,38,13,31,34,53,36,34,15,64,68,16,21,27,55
28847,Mbabane,10952,31.144663,-26.325745,hom,79,62,80,12,12,88,29,63,26,33,95,71,18,84
28848,Mbabane,10952,31.144663,-26.325745,Tra,39,75,15,95,63,98,39,68,60,90,14,50,85,89
28849,Mbabane,10952,31.144663,-26.325745,Una,55,47,38,27,48,26,87,94,62,43,13,73,42,98
28850,Manzini,10953,31.3695887,-26.4958706,Ayu,77,50,86,88,50,68,34,50,67,86,92,53,56,57
28851,Manzini,10953,31.3695887,-26.4958706,Chi,38,39,16,20,41,64,92,93,66,58,15,89,58,42
28852,Manzini,10953,31.3695887,-26.4958706,Den,51,72,86,17,71,12,98,60,32,94,56,68,30,20
28853,Manzini,10953,31.3695887,-26.4958706,Allo,12,35,23,57,24,83,79,21,59,17,97,25,90,71
28854,Manzini,10953,31.3695887,-26.4958706,Nat,87,27,95,28,90,23,16,12,24,96,63,52,29,91
28855,Manzini,10953,31.3695887,-26.4958706,Vet,79,86,28,85,39,26,49,79,64,73,97,97,33,11
28856,Manzini,10953,31.3695887,-26.4958706,Ene,77,82,37,64,63,49,31,28,75,63,51,26,52,90
28857,Manzini,10953,31.3695887,-26.4958706,hom,37,80,34,53,45,18,13,79,43,92,77,46,50,52
28858,Manzini,10953,31.3695887,-26.4958706,Tra,93,73,41,76,74,44,99,99,33,48,16,86,73,14
28859,Manzini,10953,31.3695887,-26.4958706,Una,19,77,93,76,34,93,38,88,29,13,82,76,17,82
28860,Falun,10954,15.6323059,60.6070068,Ayu,30,87,75,19,29,12,40,46,75,15,30,64,84,15
28861,Falun,10954,15.6323059,60.6070068,Chi,49,10,84,23,58,73,64,69,16,24,26,48,50,92
28862,Falun,10954,15.6323059,60.6070068,Den,99,51,56,20,38,74,77,68,21,91,18,10,47,34
28863,Falun,10954,15.6323059,60.6070068,Allo,14,41,59,73,63,88,29,55,86,88,73,18,59,81
28864,Falun,10954,15.6323059,60.6070068,Nat,89,41,97,58,21,59,17,36,34,99,25,91,77,80
28865,Falun,10954,15.6323059,60.6070068,Vet,36,81,22,16,68,46,27,79,55,15,93,95,62,11
28866,Falun,10954,15.6323059,60.6070068,Ene,78,97,34,78,12,28,57,93,89,44,10,46,41,86
28867,Falun,10954,15.6323059,60.6070068,hom,89,98,84,29,17,91,36,22,88,65,13,73,47,34
28868,Falun,10954,15.6323059,60.6070068,Tra,41,17,50,58,92,15,88,46,98,35,73,16,90,77
28869,Falun,10954,15.6323059,60.6070068,Una,91,98,66,38,54,23,23,28,39,55,71,12,12,28
28870,Gävle,10955,17.1467019,60.6750132,Ayu,47,24,48,70,33,50,74,64,42,81,30,41,50,89
28871,Gävle,10955,17.1467019,60.6750132,Chi,67,20,32,11,99,88,44,31,15,85,34,94,15,26
28872,Gävle,10955,17.1467019,60.6750132,Den,46,41,90,21,18,98,61,27,49,25,78,91,77,53
28873,Gävle,10955,17.1467019,60.6750132,Allo,99,54,75,18,90,43,30,43,45,88,44,87,32,38
28874,Gävle,10955,17.1467019,60.6750132,Nat,55,35,15,61,28,51,62,50,95,52,77,73,27,28
28875,Gävle,10955,17.1467019,60.6750132,Vet,63,82,70,49,14,94,31,28,63,88,70,59,86,53
28876,Gävle,10955,17.1467019,60.6750132,Ene,16,56,42,97,13,53,18,11,56,30,76,96,95,74
28877,Gävle,10955,17.1467019,60.6750132,hom,83,99,36,35,55,62,92,47,39,76,84,41,76,76
28878,Gävle,10955,17.1467019,60.6750132,Tra,16,32,63,54,61,33,97,66,24,47,87,52,58,11
28879,Gävle,10955,17.1467019,60.6750132,Una,50,24,96,29,49,30,78,18,55,68,95,35,40,65
28880,Jönköping,10956,14.165719,57.7825634,Ayu,16,73,67,93,49,58,95,46,53,36,89,99,97,93
28881,Jönköping,10956,14.165719,57.7825634,Chi,21,10,52,31,49,18,47,25,21,28,10,49,69,29
28882,Jönköping,10956,14.165719,57.7825634,Den,46,26,20,28,19,90,93,58,53,96,88,87,28,31
28883,Jönköping,10956,14.165719,57.7825634,Allo,90,82,50,98,99,18,88,23,51,80,59,24,55,36
28884,Jönköping,10956,14.165719,57.7825634,Nat,45,19,64,50,59,63,90,74,48,85,69,74,64,95
28885,Jönköping,10956,14.165719,57.7825634,Vet,38,66,53,12,17,39,34,13,70,69,86,93,45,38
28886,Jönköping,10956,14.165719,57.7825634,Ene,97,72,13,69,77,84,37,18,79,24,12,84,10,57
28887,Jönköping,10956,14.165719,57.7825634,hom,74,93,65,80,70,89,61,76,49,47,71,45,43,89
28888,Jönköping,10956,14.165719,57.7825634,Tra,91,35,36,98,48,16,48,30,29,14,17,58,59,44
28889,Jönköping,10956,14.165719,57.7825634,Una,85,12,16,10,50,63,84,73,84,27,34,63,28,75
28890,Kalmar,10957,16.575102000807693,57.02784235,Ayu,77,54,90,87,87,85,51,43,73,62,69,98,17,70
28891,Kalmar,10957,16.575102000807693,57.02784235,Chi,17,34,65,29,48,48,70,81,78,87,52,61,35,54
28892,Kalmar,10957,16.575102000807693,57.02784235,Den,85,38,49,58,17,94,56,73,80,22,15,97,97,93
28893,Kalmar,10957,16.575102000807693,57.02784235,Allo,25,41,92,13,82,70,82,60,44,96,16,99,23,10
28894,Kalmar,10957,16.575102000807693,57.02784235,Nat,45,44,79,12,58,23,16,42,90,91,92,51,66,33
28895,Kalmar,10957,16.575102000807693,57.02784235,Vet,50,38,29,90,20,73,60,82,69,70,41,70,20,68
28896,Kalmar,10957,16.575102000807693,57.02784235,Ene,23,46,19,77,89,75,13,53,27,59,13,82,58,61
28897,Kalmar,10957,16.575102000807693,57.02784235,hom,36,14,33,67,58,29,84,58,90,86,24,41,48,86
28898,Kalmar,10957,16.575102000807693,57.02784235,Tra,72,81,93,98,17,12,43,10,25,32,44,38,58,35
28899,Kalmar,10957,16.575102000807693,57.02784235,Una,68,83,73,78,66,13,21,75,25,43,33,46,64,83
28900,Norrfjärden,10958,21.5006462,65.4196199,Ayu,35,56,47,75,70,45,92,25,80,72,19,19,99,82
28901,Norrfjärden,10958,21.5006462,65.4196199,Chi,66,45,54,81,58,93,93,87,29,22,37,47,86,69
28902,Norrfjärden,10958,21.5006462,65.4196199,Den,54,19,39,17,84,37,97,95,68,30,69,13,83,23
28903,Norrfjärden,10958,21.5006462,65.4196199,Allo,51,67,92,81,92,56,94,75,62,55,55,64,77,58
28904,Norrfjärden,10958,21.5006462,65.4196199,Nat,97,65,95,59,93,58,25,17,38,54,44,64,42,52
28905,Norrfjärden,10958,21.5006462,65.4196199,Vet,88,78,20,27,93,72,97,75,83,41,97,48,25,82
28906,Norrfjärden,10958,21.5006462,65.4196199,Ene,84,20,28,11,27,24,33,24,35,46,65,25,56,75
28907,Norrfjärden,10958,21.5006462,65.4196199,hom,56,63,92,59,93,22,93,65,83,67,67,62,18,65
28908,Norrfjärden,10958,21.5006462,65.4196199,Tra,19,55,69,35,32,95,70,76,41,23,11,72,85,37
28909,Norrfjärden,10958,21.5006462,65.4196199,Una,42,75,67,66,41,25,63,40,82,37,81,96,58,96
28910,Piteå,10958,21.4900252,65.3134652,Ayu,25,70,72,93,32,68,84,12,92,30,47,41,73,87
28911,Piteå,10958,21.4900252,65.3134652,Chi,74,10,23,89,37,58,45,11,61,12,66,13,99,76
28912,Piteå,10958,21.4900252,65.3134652,Den,84,36,81,48,17,59,19,47,56,86,24,95,80,12
28913,Piteå,10958,21.4900252,65.3134652,Allo,97,57,20,84,16,58,88,34,60,65,59,61,79,83
28914,Piteå,10958,21.4900252,65.3134652,Nat,48,52,75,84,43,83,71,17,89,27,62,88,71,67
28915,Piteå,10958,21.4900252,65.3134652,Vet,35,27,68,89,85,15,91,73,21,76,91,28,96,44
28916,Piteå,10958,21.4900252,65.3134652,Ene,65,11,50,35,37,93,36,82,77,16,70,76,27,95
28917,Piteå,10958,21.4900252,65.3134652,hom,58,25,75,98,17,27,36,16,20,80,56,78,50,55
28918,Piteå,10958,21.4900252,65.3134652,Tra,47,93,96,47,36,57,45,28,69,61,62,53,50,36
28919,Piteå,10958,21.4900252,65.3134652,Una,34,27,39,28,70,25,10,17,44,17,99,65,91,85
28920,Malmö,10959,13.0001566,55.6052931,Ayu,66,80,53,96,56,52,46,17,30,12,31,34,33,42
28921,Malmö,10959,13.0001566,55.6052931,Chi,57,47,92,75,88,31,37,65,98,68,17,44,87,61
28922,Malmö,10959,13.0001566,55.6052931,Den,38,95,71,45,21,49,75,84,80,73,85,68,14,62
28923,Malmö,10959,13.0001566,55.6052931,Allo,18,91,89,22,38,69,89,61,64,79,47,15,82,56
28924,Malmö,10959,13.0001566,55.6052931,Nat,30,37,95,23,77,67,91,93,59,51,58,81,53,87
28925,Malmö,10959,13.0001566,55.6052931,Vet,30,39,90,76,33,69,56,49,23,14,44,75,40,79
28926,Malmö,10959,13.0001566,55.6052931,Ene,93,54,82,18,52,18,41,27,73,34,71,67,70,77
28927,Malmö,10959,13.0001566,55.6052931,hom,31,70,37,97,55,82,14,91,43,14,71,85,33,70
28928,Malmö,10959,13.0001566,55.6052931,Tra,24,53,54,69,29,95,31,72,19,86,64,14,40,10
28929,Malmö,10959,13.0001566,55.6052931,Una,82,24,14,51,29,26,74,28,56,26,17,51,82,40
28930,Lund,10959,13.1929449,55.7029296,Ayu,59,44,46,21,47,33,78,11,12,80,93,89,49,43
28931,Lund,10959,13.1929449,55.7029296,Chi,15,67,93,12,85,68,52,33,47,95,67,34,16,97
28932,Lund,10959,13.1929449,55.7029296,Den,27,36,58,20,48,89,27,49,96,21,46,32,49,74
28933,Lund,10959,13.1929449,55.7029296,Allo,78,88,56,91,94,52,90,79,32,10,93,67,59,23
28934,Lund,10959,13.1929449,55.7029296,Nat,34,33,15,52,67,15,34,54,19,46,60,98,24,92
28935,Lund,10959,13.1929449,55.7029296,Vet,30,45,42,27,64,15,48,45,72,39,47,60,58,35
28936,Lund,10959,13.1929449,55.7029296,Ene,79,88,62,82,22,94,96,77,24,87,84,42,47,92
28937,Lund,10959,13.1929449,55.7029296,hom,82,24,36,23,38,24,75,72,99,14,22,50,64,42
28938,Lund,10959,13.1929449,55.7029296,Tra,76,29,20,78,34,99,29,18,87,64,97,24,46,39
28939,Lund,10959,13.1929449,55.7029296,Una,98,29,58,91,92,88,36,19,76,23,66,83,66,78
28940,Ängelholm,10959,12.8619375,56.2429224,Ayu,92,34,30,88,56,72,69,99,38,71,23,34,42,66
28941,Ängelholm,10959,12.8619375,56.2429224,Chi,25,86,56,75,30,20,74,36,32,72,30,12,24,69
